fecha;pagina;barrio;precio_raw;moneda;m2;ambientes;precio_m2;url;texto
2025-11-24;1;Flores Norte, Flores;$ 600.000;ARS;35.0;2;17143.0;https://imgar.zonapropcdn.com/empresas/1/00/17/58/21/97/130x70/1ba1963a-0c27-4ab1-bcec-6a3b761412ca.jpg;$ 600.000 $ 130.000 Expensas Bogotá 2200 Flores Norte, Flores 35 m² tot. 2 amb. 1 dorm. 1 baño Departamento de 2 ambientes con cocina integrada, ambientes amplios, ambos con aire acondicionado y cortinas! Muy luminoso y moderno. El edificio cuenta con laundry. Ubicado a 1 cuadra de Av. Avellaneda y 3 de Av. Rivadavia. Cercano a comercios y medios de transporte. Super destacado WhatsApp Contactar
2025-11-24;1;Flores, Capital Federal;$ 600.000;ARS;44.0;2;13636.0;https://imgar.zonapropcdn.com/empresas/1/00/17/08/66/04/130x70/logo_estudio-lp_1617232415840.jpg;$ 600.000 $ 144.000 Expensas Pumacahua 300 Flores, Capital Federal 44 m² tot. 2 amb. 1 dorm. 1 baño Pumacahua al 200 Flores caba dos ambientes en alquiler moderno. Comodo luminoso. Contrafrente vista abierta. Cocina indpendiente con conexion para lavarropas. Gran baño completo. Placard empotrado. Aire acondicionado Super destacado WhatsApp Contactar
2025-11-24;1;Villa del Parque, Capital Federal;$ 530.000;ARS;40.0;2;13250.0;https://imgar.zonapropcdn.com/empresas/1/00/17/14/35/49/130x70/logo_c21-inmopul-s.r.l._1729529558359.jpg;$ 530.000 $ 50.000 Expensas Av. Alvarez Jonte 2961 Villa del Parque, Capital Federal 40 m² tot. 2 amb. 1 dorm. 1 baño Muy buen departamento de dos ambientes al lateral con balcón. Ubicado sobre Av. Álvarez Jonte y a metros de Av. Nazca donde encontraran variedad de comercios y líneas de colectivo. La unidad cuenta con, Living Comedor con piso de mosaico y dormitorio con pisos de parquet, cocina integrada, baño completo y balcón. Superficie total de 40 m2. ¡apto profesional! ¡luminoso! Hall intimo con placard 1, 50 x 1 – living comedor de 4, 60 x 4, cocina de 2, 20 x 1, 90, dormitorio de 3 x 3 y baño completo de 2 x 1, 85, balcón 1, 50 x1. No apto mascotas. Alquiler $530. 000. - con Ajuste Trimestral por ipc acumulativo. Deposito $ 530. 000. - Garantía de Capital de Familiar directo - Finaer - Garantia Ya- Certificación de ingresos. Inmopul srl (Villa del parque) Inmopul srl (Villa del parque) Matrícula Mat. 113 Teléfonos de contacto Ver datos. Todas las propiedades que figuran en esta publicación se encuentran a cargo del profesional matriculado Inmopul srl (Villa del parque) Inmopul srl (Villa del parque), Matrícula Mat. 113 por lo tanto la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él. En cumplimiento de la Ley 10. 973 de la Provincia de Buenos Aires, Ley Nacional 25. 028, Ley Nacional 20. 266, Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los asesores o agentes no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del martillero y corredor colegiado, cuyos datos se exhiben en el nombre de la inmobiliaria. Ley 5115: excepto que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser Accesible para personas con discapacidades físicas. Venta sujeta a la obtención del coti por parte del propietario. Las medidas son aproximadas, las reales surgen del título o plano de mensura. Las reservas se toman exclusivamente en la inmobiliaria con el matriculado Mat. 113 Super destacado Contactar
2025-11-24;1;Flores, Capital Federal;$ 690.000;ARS;48.0;2;14375.0;https://imgar.zonapropcdn.com/empresas/1/00/30/53/71/59/130x70/logo_hernandez-bienes-raices_1673277136900.jpg;"$ 690.000 $ 140.000 Expensas Luis Viale 2605 Flores, Capital Federal 48 m² tot. 2 amb. 1 dorm. 1 baño Requisitos: - ultimos 3 recibos de sueldo (que triplique el valor del alquiler) - informe de veraz- garantia en capital con garante O seguro de caucion finaer- 1 mes de adelanto- 1 mes de deposito- contrato A 2 años con ajustre trimestral por ipc. Excelente Departamento de 2 ambientes apto profesional muy bien ubicado en Flores Norte. Edificio muy bien mantenido, con 2 ascensores. Ingresando a la propiedad nos encontramos con un cómodo hall de recepción. Cocina separa con espacio de guardado bajo mesada y alacena. Termotanque eléctrico, conexión para lavarropas y una inmejorable vista panorámica. Living Comedor, con pisos cerámicos, vista panorámica y dimensiones generosas. Hall de distribución que separa los ambientes. Baño completo de cómodo tamaño con ducha y ventiluz. Dormitorio de gran tamaño, con placard empotrado y ventanal con salida al amplio balcón. Ubicación: Justo en la esquina de Luis Viale y Bolivia, a metros de la Av. Gaona, a 3 de la Av. Juan B. Justo, 5 de la Av. Boyacá y 7 de Av. Avellaneda, cada una con sus múltiples medios de transporte y comercios del barrio. A 4 cuadras de 3 plazas, la “Plaza de los periodistas”, &quot;Plaza de la asunción” y la bellísima &quot;Plaza Irlanda&quot;. Se puede alquilar como vivienda. coordine su visita al Ver datos. hernandez bienes raices Super destacado WhatsApp Contactar"
2025-11-24;1;Floresta, Capital Federal;$ 600.000;ARS;44.0;2;13636.0;https://imgar.zonapropcdn.com/empresas/1/00/30/00/92/10/130x70/logo_miguel-d-odorico_1653520414673.jpg;$ 600.000 $ 110.000 Expensas Bolaños al 200 Floresta, Capital Federal 44 m² tot. 2 amb. 1 dorm. 1 baño Departamento en alquiler de dos ambientes contrafrente. Cocina integrada con acceso a balcón, muy luminoso. Conexión para lavarropa. Preinstalación de Aires acondicionados, No apto mascota, Condiciones: Contrato 2 años con aumento trimestral (ipc) No mascotas. Ingresos demostrablesSeguro de caución. 1 mes adelanto y 1 mes depósitoCorredor responsable: Miguel D´Odorico - cucicba Mat. N° 533. Aviso legal: Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos y no contractuales. Los precios enunciados son meramente orientativos y no contractuales. Accesible para personas con movilidad reducida: Si Super destacado WhatsApp Contactar
2025-11-24;1;Villa del Parque, Capital Federal;$ 700.000;ARS;51.0;2;13725.0;https://imgar.zonapropcdn.com/empresas/1/00/30/34/75/50/130x70/logo_senande-propiedades_1597100548537.jpg;$ 700.000 $ 160.000 Expensas Av. Nazca 2666 Villa del Parque, Capital Federal 51 m² tot. 2 amb. 1 dorm. 1 baño Oportunidad de este departamento en Alquiler de Dos Ambientes a estrenar en torre de categoría sobre Av Nazca 2666. Edificio tipo torre doble frente con 10 pisos, 8 departamentos por piso con 2 ascensores! Cuenta con luces empotradas, vestidor, extractor de baño y mucho más. El departamento se encuentra en un 9to piso al frente. Tiene una hermosa vista con un notable silencio para la tranquilidad y disfrute pleno! Sum con heladera, horno eléctrico, baño completo y una mesa tanto para Ping Pong como para Pool para compartir momentos únicos a la hora de reservar el lugar para ocaciones especiales. Además de contar con una amplia terraza con parrillas para complementar los momentos en familia y amistades. Lo mejor: Sector solarium con jacuzzis para 7 personas cada uno, con vestuario. Senande Propiedades. Cucicba matricula 7690. Ley 5115 es para personas con movilidad reducida. Super destacado WhatsApp Contactar
2025-11-24;1;Flores Norte, Flores;$ 500.000;ARS;33.0;2;15152.0;;$ 500.000 $ 80.000 Expensas Avenida Rivadavia 6346 Flores Norte, Flores 33 m² tot. 2 amb. 1 dorm. 1 baño Departamento 2 ambientes en Flores, apto profesional dueño, excelente ubicacion a metros de subte y principales lineas de colectivo, seguridad monitoreada, balcon frances, luminoso Super destacado WhatsApp Contactar
2025-11-24;1;Flores, Capital Federal;$ 600.000;ARS;44.0;2;13636.0;https://imgar.zonapropcdn.com/empresas/1/00/17/03/51/51/130x70/logo_melamud-propiedades_1744305628373.jpg;$ 600.000 $ 96.000 Expensas Avenida Avellaneda y Boyaca Flores, Capital Federal 44 m² tot. 2 amb. 1 dorm. 1 baño *apto credito hipotectario*¡Increible 2 ambientes al contrafrente con vista panorámica! - Estar comedor con salida al balcón. - Dormitorio de 3x3 con placard en suite. - Cocina office con muebles bajo mesada y alacena, horno y anafe. - Se entrega con 1 equipo de aire acondicionado split frio/alor. - Súper luminoso. -El edificio cuenta con terraza accesible con Parrilla. - Apto profesional. Muy bien ubicado, en la cuadra mas linda de Av. Avellaneda, a pasos de la plaza. *Se deja constancia que las medidas (tanto totales como parciales), superficies, m2 y proporciones indicadas en el presente son aproximadas y sujetas a verificación, variación y/o ajuste. El precio de la presente operación y/o de las expensas aquí indicadas están sujetos a modificación sin previo aviso. David melamud propiedades Matricula cucicba 7794 Super destacado WhatsApp Contactar
2025-11-24;1;Floresta, Capital Federal;$ 650.000;ARS;45.0;2;14444.0;https://imgar.zonapropcdn.com/empresas/1/00/17/10/53/61/130x70/logo_ruffa_1684522495915.jpg;$ 650.000 $ 60.000 Expensas Fernández 324 Floresta, Capital Federal 45 m² tot. 2 amb. 1 dorm. 1 baño Fernández Nº324 a Estrenar sin portería con servicio de Limpieza Diario y vigilancia Prosegur Monitoreo Súper Luminosos categoría apto Profesional Ubicado a metros de la Av. Juan Bautista Alberdi, 3 cuadras de la Av. Rivadavia, 1 cuadra de la Av. Lacará y1 cuadra de la Av. Olivera Cuidad Autónoma de Buenos Aires. Si quieres programar una entrevista al Whast App Ver datos o Nuestro local se encuentra en la Av. Directorio Nº3199 ubicado en el Barrio de Flores Cuidad Autónoma de Buenos Aires Super destacado WhatsApp Contactar
2025-11-24;1;La Paternal, Capital Federal;$ 580.000;ARS;47.0;2;12340.0;;$ 580.000 $ 240.000 Expensas Batalla del Pari 1129 La Paternal, Capital Federal 47 m² tot. 2 amb. 1 dorm. 1 baño Departamento 2 ambientes de 47m2, al frente de ambos lados (es una esquina y tiene vista a la calle desde el dormitorio y desde el living: con vistas a arbolada y atardereces increíbles), 1 dormitorio, balcón en dormitorio y otro balcón en el living, cocina integrada al living comedor, baño remodelado. Muy luminoso. Edificio de 8 pisos, 3 departamentos por piso, 1 ascensor de puertas automáticas, sum con terraza en último piso. Es apto mascotas. Apto Profesional. **opcional cochera** (no incluida) Expensas $240 mil pesos (incluyen aysa) A una cuadra de Av. Juan B Justo y a 1 cuadra de Av. San Martin. Metrobús en ambas avenidas (muy buena movilidad con rápido acceso y llegada a Subtes en Av Corrientes, Av Córdoba, Av Santa Fe y Del Libertador, Liniers, Devoto, Centro, etc). Supermercados, gimnasios, área comercial, restaurants, colegios, hospotales: todo en cercanía. A 5 minutos de bares de Palermo. Requisitos: *Garantía propietaria de Capital Federal + 2 recibos de sueldo. *Mes por adelantado y mes de deposito Super destacado Contactar
2025-11-24;1;Flores Sur, Flores;$ 730.000;ARS;48.0;2;15208.0;;$ 730.000 $ 170.000 Expensas Av. Directorio 3002 Flores Sur, Flores 48 m² tot. 2 amb. 1 dorm. 1 baño 1 coch. Se puede alquilar solo el depto sin la Cochera por $600. 000. Depto en 6to Piso super luminoso. Calefacción por radiadores. Todos los espacios dan a dos calles. Amplia variedad de transporte público (colectivos, subte, tren). El precio incluye la Cochera pero es optativa. El depto esta desocupado. Las fotos con mobiliario son ilustrativas. Super destacado WhatsApp Contactar
